Date,beta0,beta1,beta2,lambda1
2023-11-03,5.181982703427271,0.4913902462412312,-3.082230118565284,2.6153946544185613
2023-11-06,5.211577146436289,0.4766165721470648,-2.7832861229789443,2.6153946544185613
2023-11-07,5.113117625671881,0.610092410048475,-2.8878020937537814,2.6153946544185613
2023-11-08,5.0131864606279635,0.7737854975361483,-2.900700737007843,2.6153946544185613
2023-11-09,5.144008963019613,0.6537940641542288,-2.703297566377759,2.6153946544185613
2023-11-10,5.079664466011265,0.715005492439193,-2.5525916025761,2.6153946544185613
2023-11-13,5.113051302070019,0.6717141475484069,-2.5934801727297536,2.6153946544185613
2023-11-14,5.023833055095006,0.6692064216274752,-3.085874109689645,2.6153946544185613
2023-11-15,5.026212717143249,0.6696438441079315,-2.7325425813927304,2.6153946544185613
2023-11-16,5.01922493433174,0.6731440840155224,-3.0172059355225502,2.6153946544185613
2023-11-17,4.936574486771187,0.7846054985319928,-2.8462410787273678,2.6153946544185613
2023-11-20,4.899760075092933,0.8396496391403097,-2.8483211522817573,2.6153946544185613
2023-11-21,4.924747129022022,0.8020099617396498,-2.9449254977130863,2.6153946544185613
2023-11-22,4.8825755581282575,0.8560652026443721,-2.8088194470628074,2.6153946544185613
2023-11-24,4.976396283465721,0.7864792652740307,-2.826806812736936,2.6153946544185613
2023-11-27,4.863878955026626,0.8648783756307863,-2.8472663418321145,2.6153946544185613
2023-11-28,4.928132236707075,0.7629799623471656,-3.2157007017563326,2.6153946544185613
2023-11-29,4.852467703978693,0.7642675909839765,-3.222324338026679,2.6153946544185613
2023-11-30,4.933352875502369,0.6832117568570989,-3.0664103863215657,2.6153946544185613
2023-12-01,4.8473781028187535,0.6939904304157372,-3.3687601948699357,2.6153946544185613
2023-12-04,4.829017613351342,0.7219650130513641,-3.0590839788558033,2.6153946544185613
2023-12-05,4.694665990715723,0.8386880629909729,-3.0857632599069693,2.6153946544185613
2023-12-06,4.5748248006198375,0.9967350950723276,-3.014340435968298,2.6153946544185613
2023-12-07,4.609714189925818,0.9259036551156414,-3.0285489081147707,2.6153946544185613
2023-12-08,4.616180888675801,0.9553679799442001,-2.682640857281819,2.6153946544185613
2023-12-11,4.639875174344746,0.940957077584809,-2.729963707220485,2.6153946544185613
2023-12-12,4.606135103141872,1.0060764942326406,-2.7978971670374344,2.6153946544185613
2023-12-13,4.603891664259754,0.8896603099635241,-3.3549926824554084,2.6153946544185613
2023-12-14,4.441914639577826,0.9885375337993025,-3.3186859505303397,2.6153946544185613
2023-12-15,4.375503020223671,1.1118457392016898,-3.23095145374224,2.6153946544185613
2023-12-18,4.431019625121786,1.045417817031724,-3.219630004801075,2.6153946544185613
2023-12-19,4.417720207383451,1.0345174891826452,-3.187850654836753,2.6153946544185613
2023-12-20,4.3988194088018115,1.023927971172821,-3.384190488540093,2.6153946544185613
2023-12-21,4.443728989226569,0.939821997974375,-3.359522937745193,2.6153946544185613
2023-12-22,4.486595354994867,0.8767291985514598,-3.4343072963569545,2.6153946544185613
2023-12-26,4.460220877873566,0.9070836443561444,-3.364245159350744,2.6153946544185613
2023-12-27,4.403916354844223,1.0035505073646227,-3.685161831002982,2.6153946544185613
2023-12-28,4.416282237221258,0.9952640544771604,-3.549710569528096,2.6153946544185613
2023-12-29,4.461593969258022,0.8534436448427677,-3.42050577677756,2.6153946544185613
2024-01-02,4.482716851563283,0.8530394296152537,-3.2363216978290277,2.6153946544185613
2024-01-03,4.458369113852328,0.899377945077092,-3.3289263878472544,2.6153946544185613
2024-01-04,4.5354178316731115,0.8187473899159585,-3.2120128625465987,2.6153946544185613
2024-01-05,4.611385376978056,0.7103312087678124,-3.1548637100031773,2.6153946544185613
2024-01-08,4.593169489289846,0.7281816908308651,-3.2884086238776984,2.6153946544185613
2024-01-09,4.600721293007666,0.7350298086455165,-3.315249292271407,2.6153946544185613
2024-01-10,4.632300064190087,0.6884578292453779,-3.3081614507982438,2.6153946544185613
2024-01-11,4.665101246366057,0.6133813180578573,-3.584530618931834,2.6153946544185613
2024-01-12,4.71851075870179,0.4211518298149015,-3.711162584359941,2.6153946544185613
2024-01-16,4.817694514466092,0.3530634644711339,-3.5761944997728388,2.6153946544185613
2024-01-17,4.7735178041812,0.4974173682439471,-3.404080051750591,2.6153946544185613
2024-01-18,4.855821556715492,0.40699380449488354,-3.4743293041824717,2.6153946544185613
2024-01-19,4.812055909882951,0.4835819813184322,-3.3327941938234447,2.6153946544185613
2024-01-22,4.788775812012737,0.536953026644875,-3.49947797873873,2.6153946544185613
2024-01-23,4.854922111257806,0.44264732691119946,-3.4972226401299,2.6153946544185613
2024-01-24,4.878676903574217,0.4101227833498692,-3.3910739095571567,2.6153946544185613
2024-01-25,4.8675639062116085,0.3820217201676319,-3.5084005516269445,2.6153946544185613
2024-01-26,4.846901605909435,0.4100326261168733,-3.375955923609323,2.6153946544185613
2024-01-29,4.785620457573675,0.4817037242183062,-3.557516740983464,2.6153946544185613
2024-01-30,4.721631850311132,0.5886529311087038,-3.4214508667254546,2.6153946544185613
2024-01-31,4.703354159513024,0.5833662455272504,-3.6741316626355727,2.6153946544185613
2024-02-01,4.604681234915695,0.687118184600559,-3.887047984191278,2.6153946544185613
2024-02-02,4.644996971057804,0.7175066463817031,-3.4027805401302182,2.6153946544185613
2024-02-05,4.7500993594380265,0.6151273133395018,-3.150513337826457,2.6153946544185613
2024-02-06,4.715655741263484,0.6320247560932513,-3.356611463125651,2.6153946544185613
2024-02-07,4.731514959661571,0.6197147687121848,-3.3322571742631126,2.6153946544185613
2024-02-08,4.769874608120571,0.5555867840386934,-3.1309005892212083,2.6153946544185613
2024-02-09,4.766319718650076,0.5684924045718881,-3.071949199374591,2.6153946544185613
2024-02-12,4.773900967739204,0.571205625621469,-3.140174165031528,2.6153946544185613
2024-02-13,4.803374268651048,0.6358932106192188,-2.7358751029694974,2.6153946544185613
2024-02-14,4.821626764908891,0.5795262924858984,-2.912216881743383,2.6153946544185613
2024-02-15,4.784752419865198,0.6130507494744312,-2.926735005639381,2.6153946544185613
2024-02-16,4.776632495884332,0.6467163736935078,-2.7033899260542404,2.6153946544185613
2024-02-20,4.800250574424073,0.5964866308953998,-2.839851545933202,2.6153946544185613
2024-02-21,4.841367722808831,0.5834312208541601,-2.7933646857377936,2.6153946544185613
2024-02-22,4.785751695583903,0.6705521784163203,-2.6352090459765636,2.6153946544185613
2024-02-23,4.665313656686703,0.7908146226192305,-2.57367653129756,2.6153946544185613
2024-02-26,4.689812517861053,0.8048358338858366,-2.5953542697372254,2.6153946544185613
2024-02-27,4.738171014050266,0.752013178452976,-2.6153432787464963,2.6153946544185613
2024-02-28,4.719036858941734,0.7436079638691899,-2.7075163132857534,2.6153946544185613
2024-02-29,4.681966605235503,0.7828589703292204,-2.6856956614167413,2.6153946544185613
2024-03-01,4.675119798004867,0.7306387331621308,-2.8946383323725007,2.6153946544185613
2024-03-04,4.677824224157355,0.7843811471137094,-2.8183971270322257,2.6153946544185613
2024-03-05,4.601756971806237,0.8579981644696979,-2.9574889098844435,2.6153946544185613
2024-03-06,4.560727329119783,0.9429055815083464,-3.0025891995517062,2.6153946544185613
2024-03-07,4.596651788531303,0.8882309694604976,-3.182526413841376,2.6153946544185613
2024-03-08,4.623534194336117,0.8486455649027697,-3.257512712922086,2.6153946544185613
2024-03-11,4.609741219751768,0.9043031643533629,-3.233004071104037,2.6153946544185613
2024-03-12,4.645326419596824,0.9005804784206304,-3.1004306630867684,2.6153946544185613
2024-03-13,4.667457619641576,0.8759200141819772,-3.029701099423162,2.6153946544185613
2024-03-14,4.744516200340514,0.7870219620575545,-2.8058318032060554,2.6153946544185613
2024-03-15,4.7063893785029,0.8126747888412681,-2.601405222183111,2.6153946544185613
2024-03-18,4.734866905807689,0.7830492198703849,-2.5705488067462294,2.6153946544185613
2024-03-19,4.741310937159652,0.7884952963988766,-2.7731775054462946,2.6153946544185613
2024-03-20,4.792908636656001,0.6943998222847197,-2.9904955862525404,2.6153946544185613
2024-03-21,4.779396376629554,0.7235206153679491,-2.9624855540654305,2.6153946544185613
2024-03-22,4.731851247638922,0.7640892038299286,-3.0643157261667535,2.6153946544185613
2024-03-25,4.760306437279162,0.7360604161021373,-3.009459937234565,2.6153946544185613
2024-03-26,4.732166608751399,0.7849259726093595,-3.0081168288033986,2.6153946544185613
2024-03-27,4.678984111782297,0.8202584343985846,-3.004435955896075,2.6153946544185613
2024-03-28,4.639358790106254,0.9030704859553378,-2.9045750760172875,2.6153946544185613
2024-04-01,4.746655769678316,0.7940624969524126,-2.701920241490615,2.6153946544185613
2024-04-02,4.7865567118078385,0.6888521637859973,-2.6097636708049006,2.6153946544185613
2024-04-03,4.806048504695651,0.6544151182829926,-2.6795012001233482,2.6153946544185613
2024-04-04,4.765322439382674,0.6888098996986587,-2.725245170981341,2.6153946544185613
2024-04-05,4.812952494992091,0.6839224168810544,-2.5935594226390073,2.6153946544185613
2024-04-08,4.7842005610837965,0.7113245080001084,-2.3776795014576595,2.6153946544185613
2024-04-09,4.739372768805152,0.748145640899589,-2.4738023509797475,2.6153946544185613
2024-04-10,4.7887326039327975,0.7896697711908497,-1.9140011260212024,2.6153946544185613
2024-04-11,4.793582055648123,0.7282273303804295,-1.8357898764584262,2.6153946544185613
2024-04-12,4.7981599181912085,0.7186261542051855,-2.07610361358969,2.6153946544185613
2024-04-15,4.908653926948972,0.5747207042520287,-1.8795411043443082,2.6153946544185613
2024-04-16,4.942347317734461,0.5553039396955769,-1.8267059147272957,2.6153946544185613
2024-04-17,4.870411481001531,0.6302336779032934,-1.9292466872715845,2.6153946544185613
2024-04-18,4.905707523257296,0.5993901435488735,-1.81205020437571,2.6153946544185613
2024-04-19,4.884537591420008,0.6202622334486135,-1.8398679299979173,2.6153946544185613
2024-04-22,4.896231295570745,0.6078396084943101,-1.870396565961493,2.6153946544185613
2024-04-23,4.923560628464293,0.5622088075549363,-2.001425143191944,2.6153946544185613
2024-04-24,4.975052883033322,0.5070288661507762,-1.972076120760822,2.6153946544185613
2024-04-25,4.993314107184438,0.5137521211258692,-1.8348413151341239,2.6153946544185613
2024-04-26,4.958923528677945,0.5839432682097688,-1.9104857089705225,2.6153946544185613
2024-04-29,4.934598687457487,0.6163107655406794,-2.015025489364743,2.6153946544185613
2024-04-30,4.947229860288092,0.6304238823974633,-1.8505037758701746,2.6153946544185613
2024-05-01,4.923209883455801,0.6314055796721966,-2.039683679563051,2.6153946544185613
2024-05-02,4.962003868361315,0.5862402411278045,-2.3406959029271266,2.6153946544185613
2024-05-03,4.934613300632961,0.5862378654109627,-2.55121124708286,2.6153946544185613
2024-05-06,4.882404328153459,0.6511106192735515,-2.4624728184784295,2.6153946544185613
2024-05-07,4.839906624417789,0.7086537641665991,-2.4550095666930565,2.6153946544185613
2024-05-08,4.87339319583263,0.6602833720700569,-2.4056637437119512,2.6153946544185613
2024-05-09,4.864122626015095,0.6774931256354608,-2.5267388797961874,2.6153946544185613
2024-05-10,4.879282645809942,0.6723860321651205,-2.3949920726068403,2.6153946544185613
2024-05-13,4.863384510349599,0.6949402349732285,-2.4242865828136875,2.6153946544185613
2024-05-14,4.857097487105473,0.7008594118344023,-2.561173105573113,2.6153946544185613
2024-05-15,4.8015156387691995,0.7407316402133611,-2.7881397833016677,2.6153946544185613
2024-05-16,4.789034983505112,0.7850567078256563,-2.6631271821475164,2.6153946544185613
2024-05-17,4.800120412397499,0.7574317939635689,-2.5254226834729603,2.6153946544185613
2024-05-20,4.810832297612784,0.752461427445281,-2.4913561365799883,2.6153946544185613
2024-05-21,4.787408705310302,0.7851324101259564,-2.542251628953481,2.6153946544185613
2024-05-22,4.746351899042745,0.8474077766107104,-2.390944900894497,2.6153946544185613
2024-05-23,4.793862266489951,0.8265554597412028,-2.322202222922914,2.6153946544185613
2024-05-24,4.785099697718246,0.8630950927857928,-2.3425086932260633,2.6153946544185613
2024-05-28,4.83139373171702,0.7745774233091878,-2.182866093744542,2.6153946544185613
2024-05-29,4.962205641397884,0.6395767626957843,-2.2085158164033225,2.6153946544185613
2024-05-30,4.92033424994376,0.6744244808984758,-2.325282630273454,2.6153946544185613
2024-05-31,4.899797823875725,0.7012826583781326,-2.4736435843378106,2.6153946544185613
2024-06-03,4.774523863142724,0.8085639985559234,-2.5366546185208545,2.6153946544185613
2024-06-04,4.713266289513351,0.8680799882323674,-2.6659547654223035,2.6153946544185613
2024-06-05,4.699502141195153,0.8728675579216801,-2.774202583527418,2.6153946544185613
2024-06-06,4.685341071222039,0.880565362429949,-2.7934110054734247,2.6153946544185613
2024-06-07,4.746429778636639,0.8626453352669395,-2.415608041565926,2.6153946544185613
2024-06-10,4.8465575576141084,0.7677901655590545,-2.5304660215486674,2.6153946544185613
2024-06-11,4.764337385579198,0.839396097149143,-2.6011493123406866,2.6153946544185613
2024-06-12,4.741716128828612,0.8646354483577718,-2.8622062719406682,2.6153946544185613
2024-06-13,4.687814859041234,0.8936300208820129,-2.9883120076587413,2.6153946544185613
2024-06-14,4.619813114911252,0.9585490308194413,-2.8882912626173995,2.6153946544185613
2024-06-17,4.653240461309132,0.9445851352430154,-2.7460644440761315,2.6153946544185613
2024-06-18,4.639929493463431,0.956701219987383,-2.9391116587474104,2.6153946544185613
2024-06-20,4.67188086314182,0.9271079646116507,-2.9124409562568663,2.6153946544185613
2024-06-21,4.671020206103743,0.9198475811233446,-2.890577055096171,2.6153946544185613
2024-06-24,4.643356876155104,0.9411088027472263,-2.8185094362263925,2.6153946544185613
2024-06-25,4.630199773009953,0.9618752761474431,-2.8504908142645853,2.6153946544185613
2024-06-26,4.706639286908333,0.8928808237836224,-2.7244918682764445,2.6153946544185613
2024-06-27,4.702320019970042,0.8945509668103135,-2.83203310762675,2.6153946544185613
2024-06-28,4.808565121689411,0.7728387414364158,-2.870749948551867,2.6153946544185613
2024-07-01,4.946448441477069,0.5894663513826703,-2.6938567902848436,2.6153946544185613
2024-07-02,4.91260976036709,0.6241327990470217,-2.806399030486741,2.6153946544185613
2024-07-03,4.84703453610131,0.7112853709736975,-2.936182019152927,2.6153946544185613
2024-07-05,4.827475438521859,0.6777392660207828,-3.167928329331374,2.6153946544185613
2024-07-08,4.805019636827783,0.7115174457066471,-3.129758869913351,2.6153946544185613
2024-07-09,4.8480730006558534,0.6684457624447815,-3.1529906843313364,2.6153946544185613
2024-07-10,4.824041690584147,0.6966753281681587,-3.1468514081089363,2.6153946544185613
2024-07-11,4.792725342115262,0.6402452615016042,-3.326666226929615,2.6153946544185613
2024-07-12,4.797587505565424,0.5848298643134753,-3.3546109090925667,2.6153946544185613
2024-07-15,4.875979906174915,0.4683492932494352,-3.347156080879376,2.6153946544185613
2024-07-16,4.7790596419561435,0.5688430642530635,-3.3279453762209057,2.6153946544185613
2024-07-17,4.776508605146617,0.5894478648482445,-3.4006432129093933,2.6153946544185613
2024-07-18,4.820942828292127,0.549291072072287,-3.334467963880828,2.6153946544185613
2024-07-19,4.8401615085731935,0.5090927997702946,-3.1799560522735706,2.6153946544185613
2024-07-22,4.870513097650755,0.4904387699339289,-3.2140349979128304,2.6153946544185613
2024-07-23,4.887732683038231,0.44709060620188323,-3.2942487405537904,2.6153946544185613
2024-07-24,4.984042303809761,0.3133808262198695,-3.401937615335366,2.6153946544185613
2024-07-25,4.925285372947859,0.3958952543785751,-3.3172242873802533,2.6153946544185613
2024-07-26,4.892934796948042,0.4186232544079901,-3.499396594192682,2.6153946544185613
2024-07-29,4.860134256430783,0.4556031578710883,-3.505837335486598,2.6153946544185613
2024-07-30,4.845578775868153,0.4531877818127501,-3.5357982092464657,2.6153946544185613
2024-07-31,4.82115909441519,0.4803048019038745,-3.743219875220743,2.6153946544185613
2024-08-01,4.768161478877262,0.4207244139986581,-3.891847743578535,2.6153946544185613
2024-08-02,4.672745357046606,0.23211598519701626,-4.073348568526232,2.6153946544185613
2024-08-05,4.619463423052032,0.29917382663649694,-3.984629349493429,2.6153946544185613
2024-08-06,4.735371889110686,0.2578211424544825,-3.931314685948482,2.6153946544185613
2024-08-07,4.8141193892246275,0.13395758419348902,-3.8023029360215275,2.6153946544185613
2024-08-08,4.843052890140575,0.1327135289222483,-3.76881914189819,2.6153946544185613
2024-08-09,4.748222314029822,0.26892622603986926,-3.7334066379308464,2.6153946544185613
2024-08-12,4.733535498951033,0.26273894183057034,-3.8423850822376133,2.6153946544185613
2024-08-13,4.748880565064341,0.23005232923321706,-4.115291454514399,2.6153946544185613
2024-08-14,4.691531068689235,0.2979167290888043,-4.054101882528768,2.6153946544185613
2024-08-15,4.665535037129823,0.3890158770829867,-3.652688606908002,2.6153946544185613
2024-08-16,4.678468679642711,0.35127373064149636,-3.7538413246088242,2.6153946544185613
2024-08-19,4.626242118368494,0.41006554366475745,-3.719957544292037,2.6153946544185613
2024-08-20,4.596339119781885,0.3777278131467643,-3.751728662622606,2.6153946544185613
2024-08-21,4.60555219596044,0.30798607768583364,-3.8463710211734017,2.6153946544185613
2024-08-22,4.664560146828564,0.3050993375081168,-3.7843785050752006,2.6153946544185613
2024-08-23,4.653575005061082,0.2300705798488949,-3.8735662377094893,2.6153946544185613
2024-08-26,4.654942538056216,0.24302634515838029,-3.8563549360795224,2.6153946544185613
2024-08-27,4.688710572053749,0.15492286335005767,-3.8328550829999397,2.6153946544185613
2024-08-28,4.696912316953322,0.14683113010398152,-3.835738526848563,2.6153946544185613
2024-08-29,4.7127588988881985,0.14269413698528344,-3.786222250386799,2.6153946544185613
2024-08-30,4.748361136027593,0.08528349426720094,-3.6929749412069146,2.6153946544185613
2024-09-03,4.677427904908889,0.15421257170430036,-3.786543751060851,2.6153946544185613
2024-09-04,4.621062989945037,0.0839675234621573,-3.795211900398991,2.6153946544185613
2024-09-05,4.578183888356816,0.12205539288523748,-3.785858534482291,2.6153946544185613
2024-09-06,4.604389774523738,-0.007340744216905781,-3.8221247125712416,2.6153946544185613
2024-09-09,4.572128217559478,0.04122067097331916,-3.831391307382585,2.6153946544185613
2024-09-10,4.549987465271505,0.003279512078913527,-3.91243315749519,2.6153946544185613
2024-09-11,4.544004253814087,0.07975527157765638,-3.9648770695377364,2.6153946544185613
2024-09-12,4.578362393230339,0.0072327464791070994,-3.878038586773279,2.6153946544185613
2024-09-13,4.569289506737197,-0.09527806608638367,-3.82954920304389,2.6153946544185613
2024-09-16,4.4992263461736535,-0.07462943860243776,-3.6796926976483326,2.6153946544185613
2024-09-17,4.5099751397068335,-0.06445611475626256,-3.642686881989965,2.6153946544185613
2024-09-18,4.586833808362204,-0.1946422036243547,-3.5565842217521153,2.6153946544185613
2024-09-19,4.6233587631993505,-0.2787993302511045,-3.504615252018788,2.6153946544185613
2024-09-20,4.634673187253251,-0.32796631728385517,-3.510637222054144,2.6153946544185613
2024-09-23,4.644918332405537,-0.3638563855375814,-3.4156315728095024,2.6153946544185613
2024-09-24,4.667115776236204,-0.43318901348408345,-3.482360404900977,2.6153946544185613
2024-09-25,4.711055241124434,-0.4729355850938619,-3.401717789693846,2.6153946544185613
2024-09-26,4.67490601189842,-0.3653969752971977,-3.3367549219737542,2.6153946544185613
2024-09-27,4.668497067809341,-0.40392372867066006,-3.4462570382048563,2.6153946544185613
2024-09-30,4.684171916482252,-0.336857609693221,-3.340611948094034,2.6153946544185613
2024-10-01,4.639262988592765,-0.2879090565842195,-3.4836600170867116,2.6153946544185613
2024-10-02,4.708788867065399,-0.3595243184804011,-3.492290907708423,2.6153946544185613
2024-10-03,4.7354843028717815,-0.3572372851261245,-3.339016404279835,2.6153946544185613
2024-10-04,4.751102726864849,-0.19501621097668664,-3.0133360849977873,2.6153946544185613
2024-10-07,4.764367149951342,-0.16061504342376143,-2.896886403132687,2.6153946544185613
2024-10-08,4.802206680468528,-0.22551758544917822,-2.9549945866276337,2.6153946544185613
2024-10-09,4.7861976794027985,-0.2065842360046879,-2.784193146491241,2.6153946544185613
2024-10-10,4.86265065446756,-0.3015954431657235,-2.8996269775508914,2.6153946544185613
2024-10-11,4.865397229142589,-0.3682742279567579,-2.8729585103806645,2.6153946544185613
2024-10-15,4.7908413353091746,-0.23483162132164637,-2.9365924093968885,2.6153946544185613
2024-10-16,4.777827258626488,-0.2565543330005462,-2.898719307318702,2.6153946544185613
2024-10-17,4.8567718720670605,-0.33039712960437284,-2.8365598831486802,2.6153946544185613
2024-10-18,4.861637891778047,-0.352987327800812,-2.8880669209321526,2.6153946544185613
2024-10-21,4.955194074771475,-0.4240237804335485,-2.756024876456444,2.6153946544185613
2024-10-22,4.939886166305021,-0.4340191337559558,-2.5982143227114456,2.6153946544185613
2024-10-23,4.942578521270212,-0.425940387140177,-2.451248887023048,2.6153946544185613
2024-10-24,4.891099400887914,-0.3922782423239113,-2.405911001203643,2.6153946544185613
2024-10-25,4.936631548491261,-0.41459832892962445,-2.3931020268402086,2.6153946544185613
2024-10-28,4.9344123890719995,-0.4164348627953318,-2.250837267506885,2.6153946544185613
2024-10-29,4.934466996947641,-0.43895793440747966,-2.2254268840033182,2.6153946544185613
2024-10-30,4.860861938558225,-0.3660187608057788,-1.9695257106745752,2.6153946544185613
2024-10-31,4.816510587602676,-0.34712209965723995,-1.8377244215580009,2.6153946544185613
2024-11-01,4.918155090053922,-0.4631798631845063,-1.7433665019947249,2.6153946544185613
2024-11-04,4.837249763466904,-0.3984611099369666,-1.7362372086451663,2.6153946544185613
2024-11-05,4.759898175136055,-0.2930837604719434,-1.6610365246774994,2.6153946544185613
2024-11-06,4.942085174724847,-0.47101269744817453,-1.602263584727308,2.6153946544185613
2024-11-07,4.895114194705081,-0.38232342212019765,-1.928434480601403,2.6153946544185613
2024-11-08,4.761190269825901,-0.238419727588272,-1.617978180292503,2.6153946544185613
2024-11-12,4.844348755407497,-0.32684230326833186,-1.3437472033162892,2.6153946544185613
2024-11-13,4.965498678807302,-0.5140510001485215,-1.5524644476205143,2.6153946544185613
2024-11-14,4.855664337945811,-0.32613011931381897,-1.408030078989123,2.6153946544185613
2024-11-15,4.928342784308541,-0.4134370386829198,-1.5946463345292743,2.6153946544185613
2024-11-18,4.958579463591475,-0.44115650742970525,-1.7260196103174221,2.6153946544185613
2024-11-19,4.9085611808308,-0.37617827602102305,-1.7446124701382304,2.6153946544185613
2024-11-20,4.8853582252209025,-0.3510446162678682,-1.605105442116181,2.6153946544185613
2024-11-21,4.905778908369642,-0.3383051182084069,-1.611086716116547,2.6153946544185613
2024-11-22,4.885655728621249,-0.28647998385738616,-1.6225507643380845,2.6153946544185613
2024-11-25,4.736818509787577,-0.13072247975647489,-1.79144675550271,2.6153946544185613
2024-11-26,4.781447388435884,-0.1768553729540201,-1.79717288640375,2.6153946544185613
2024-11-27,4.7404301326742635,-0.1499587282499404,-1.8819448587993337,2.6153946544185613
2024-11-29,4.707180493374692,-0.1020210261077843,-2.0806936777317975,2.6153946544185613
2024-12-02,4.657911336513189,-0.0972341797967522,-1.8489935187440767,2.6153946544185613
2024-12-03,4.695504911769202,-0.19191449242999914,-1.7311116211139195,2.6153946544185613
2024-12-04,4.669713316139842,-0.2003026291901293,-1.780858354525522,2.6153946544185613
2024-12-05,4.598058979031527,-0.13782622776878295,-1.6298954999698476,2.6153946544185613
2024-12-06,4.633304008615648,-0.19917138125873157,-1.777442149053063,2.6153946544185613
2024-12-09,4.677482254565589,-0.2595866375686191,-1.7117249799372611,2.6153946544185613
2024-12-10,4.694645249622319,-0.2848538430547598,-1.6586546037064218,2.6153946544185613
2024-12-11,4.780292635458424,-0.3777240285052832,-1.6834235985485815,2.6153946544185613
2024-12-12,4.863340199208215,-0.47094979724650554,-1.6652764765372865,2.6153946544185613
2024-12-13,4.9205913522476585,-0.5402362152025981,-1.498529654173368,2.6153946544185613
2024-12-16,4.896176958486415,-0.5133438682227802,-1.4737659478411262,2.6153946544185613
2024-12-17,4.869729659480219,-0.5108142605584318,-1.3522242242793867,2.6153946544185613
2024-12-18,4.895131505976173,-0.5731290818999053,-0.8900591870793274,2.6153946544185613
2024-12-19,5.007944478655222,-0.7354215283784333,-0.915107868879183,2.6153946544185613
2024-12-20,5.00337923689375,-0.6730743398171775,-1.1847927539646634,2.6153946544185613
2024-12-23,5.053426947386275,-0.7382390809706243,-1.0238929127991863,2.6153946544185613
2024-12-24,5.032038606770461,-0.739330062934358,-0.9250659679170792,2.6153946544185613
2024-12-26,5.03283124502959,-0.7366618762822148,-1.0004691716720986,2.6153946544185613
2024-12-27,5.0982825679694415,-0.841340686652571,-0.9703190617626973,2.6153946544185613
2024-12-30,5.077529831833653,-0.8331905023271802,-1.2006410234547966,2.6153946544185613
2024-12-31,5.085198218448033,-0.8622880367639414,-1.1279807169190752,2.6153946544185613
2025-01-02,5.099092752573434,-0.871421737619299,-1.2008174050414826,2.6153946544185613
2025-01-03,5.116149409764288,-0.8870035491360504,-1.107332189483193,2.6153946544185613
2025-01-06,5.145682347657814,-0.9282752138268746,-1.1097615472988376,2.6153946544185613
2025-01-07,5.216374811694723,-1.007255408679295,-1.082202270439603,2.6153946544185613
2025-01-08,5.236734032009911,-1.0255535634175195,-1.1637012893641099,2.6153946544185613
2025-01-09,5.2498333448895895,-1.0747312155671094,-1.0974808671647076,2.6153946544185613
2025-01-10,5.2214611127804895,-1.0289979604401027,-0.6323294405424763,2.6153946544185613
2025-01-13,5.215651210060288,-1.0198417258023826,-0.5641961636263603,2.6153946544185613
2025-01-14,5.240813706458754,-1.063708808583423,-0.6449671110290783,2.6153946544185613
2025-01-15,5.165890045376741,-0.9771635252707354,-0.9937242083508534,2.6153946544185613
2025-01-16,5.177608652782603,-0.9461023978938323,-1.2762590757014225,2.6153946544185613
2025-01-17,5.13682720018895,-0.891861846528629,-1.137716812879361,2.6153946544185613
2025-01-21,5.083621005374427,-0.812042704997114,-1.1625150873074077,2.6153946544185613
2025-01-22,5.095571641759903,-0.8264622870280558,-1.0951726334045895,2.6153946544185613
2025-01-23,5.159486825761266,-0.9336464305945704,-1.0679495500948657,2.6153946544185613
2025-01-24,5.139033051222087,-0.9158673654656604,-1.0813564703249137,2.6153946544185613
2025-01-27,5.122731363378323,-0.86392483326193,-1.477351386519821,2.6153946544185613
2025-01-28,5.143885015316954,-0.9016097636561589,-1.4563107541047564,2.6153946544185613
2025-01-29,5.142982644683624,-0.8573873033278789,-1.4674385275165462,2.6153946544185613
2025-01-30,5.1172534631502655,-0.8446685019854325,-1.5369480528567687,2.6153946544185613
2025-01-31,5.192173075988988,-0.918149413046516,-1.4970441984435512,2.6153946544185613
2025-02-03,5.056874160908427,-0.754603149700591,-1.3107491336674726,2.6153946544185613
2025-02-04,5.100083984629928,-0.8000533845330404,-1.5262301424663482,2.6153946544185613
2025-02-05,4.970344731937267,-0.653866893239962,-1.5607551214696804,2.6153946544185613
2025-02-06,4.963607697140535,-0.6417656516722263,-1.4592957672225249,2.6153946544185613
2025-02-07,4.959450728198117,-0.5966817613786135,-1.2887230573222106,2.6153946544185613
2025-02-10,4.989376708243215,-0.6290546453022201,-1.3463383048033848,2.6153946544185613
2025-02-11,5.026497809392242,-0.6746766053388575,-1.3065219813624789,2.6153946544185613
2025-02-12,5.093068917431047,-0.7496046945897237,-1.0542622176790608,2.6153946544185613
2025-02-13,4.992119477891097,-0.6281472691115189,-1.2111983381142095,2.6153946544185613
2025-02-14,4.978749235524284,-0.630890368172333,-1.3531745615798607,2.6153946544185613
2025-02-18,5.050991752783018,-0.7108260607141688,-1.2468182028766541,2.6153946544185613
2025-02-19,5.0517760270934025,-0.7187588699960825,-1.3351984695207026,2.6153946544185613
2025-02-20,5.0396066285973,-0.6975415324063194,-1.4118341680823188,2.6153946544185613
2025-02-21,5.012987415230191,-0.6904156125173482,-1.6311530517960007,2.6153946544185613
2025-02-24,5.016856947863415,-0.6955807457454319,-1.7192843662356723,2.6153946544185613
