date,sample,rmse_bp,max_abs_error_bp
2024-01-12,train,3.98863955658613,6.581341365732385
2024-01-16,train,3.4454263888742385,5.697896703607697
2024-01-17,train,2.804705610790806,4.497817662036319
2024-01-18,train,2.6691772909902554,4.294172338682234
2024-01-19,train,2.0715694906745536,3.310696159894544
2024-01-22,train,2.046295874290421,3.2382067195763753
2024-01-23,train,2.3205942386104508,3.708239080583642
2024-01-24,train,1.912040143560223,3.0665017615273626
2024-01-25,train,2.5522257807738997,4.138382842499855
2024-01-26,train,2.228198069807158,3.5877486937769376
2024-01-29,train,2.4274086083192246,3.863615503003892
2024-01-30,train,2.045964564356492,3.1969338003967174
2024-01-31,train,2.7209803520132736,4.250009954818967
2024-02-01,train,2.9744567064499354,4.9585018434499695
2024-02-02,train,2.601859041208673,4.015321014460138
2024-02-05,train,2.0903783939441203,3.2424357357781375
2024-02-06,train,2.443714528172188,3.7685357008640175
2024-02-07,train,2.2777143818990337,3.5071756901558615
2024-02-08,train,2.0457260672910205,3.193260348268634
2024-02-09,train,2.0451852142044995,3.174988270492207
2024-02-12,train,1.9736918287322418,3.0815021929875286
2024-02-13,train,1.0089671467820254,1.5705467537514117
2024-02-14,train,1.406956634807479,2.194129595598149
2024-02-15,train,1.3551984899966079,2.134024906506493
2024-02-16,train,0.7138356175310054,1.1362666568937918
2024-02-20,train,0.9191165524196657,1.3890029846220564
2024-02-21,train,0.8059487664034319,1.14394263279749
2024-02-22,train,0.6697738014288893,1.3639277320052656
2024-02-23,train,1.2226401076755247,2.598236023947198
2024-02-26,train,1.1671814509661345,2.4878195085761945
2024-02-27,train,1.4035435388293966,2.9014200836690485
2024-02-28,train,0.7960688250490608,1.7460457284576236
2024-02-29,train,0.7674084125027328,1.6698933208195044
2024-03-01,train,1.0276491024052845,1.5901366677290696
2024-03-04,train,0.7667354570999096,1.560030908111898
2024-03-05,train,0.8597409315418608,1.2751387287902816
2024-03-06,train,0.6646562282203231,0.9507600000711491
2024-03-07,train,1.0420100791274702,1.5981752677632244
2024-03-08,train,1.0246595775848066,1.5683406108045972
2024-03-11,train,0.9241114417466367,1.3993226741955134
2024-03-12,train,0.6726537842807541,0.9556924031170588
2024-03-13,train,0.6403918636087552,1.239600458159451
2024-03-14,train,0.6834936684131009,1.4886868530944675
2024-03-15,train,1.229261543939446,2.563903851238436
2024-03-18,train,1.0257150546215201,2.198527789793392
2024-03-19,train,0.6513644724325353,0.9059396301046796
2024-03-20,train,1.467711940718376,2.228600130308589
2024-03-21,train,1.1470762302180577,1.753978207925222
2024-03-22,train,1.4636596141203777,2.1905145124685
2024-03-25,train,1.275977283741949,1.9257523715102032
2024-03-26,train,1.100708460401139,1.6769225606988236
2024-03-27,train,0.8525323008397465,1.2899414234951223
2024-03-28,train,0.6945054760876644,1.551943415545054
2024-04-01,train,1.136034976986429,2.394841294232375
2024-04-02,train,1.2017672579448513,2.5338145255565436
2024-04-03,train,0.7282956442426788,1.6174158274878003
2024-04-04,train,0.6912708104363999,1.5190667442708694
2024-04-05,train,1.4783247709094152,2.9823030709170695
2024-04-08,train,1.9980804452207668,3.8425251219930345
2024-04-09,train,1.402546381267555,2.8158271503621712
2024-04-10,train,3.1154458932128826,5.761210437889019
2024-04-11,train,4.170751375778334,7.917500680984979
2024-04-12,train,2.954883700483626,5.547617064235588
2024-04-15,train,3.8864629286513948,7.309310927818835
2024-04-16,train,2.846912131595881,5.396122491783295
2024-04-17,train,4.245072014670708,8.061328933571499
2024-04-18,train,3.0809544752678213,5.7421121193810265
2024-04-19,train,2.896891759748985,5.452081720262036
2024-04-22,train,2.876941201036076,5.429748482964047
2024-04-23,train,2.9263863606617715,5.5337763353623615
2024-04-24,train,3.031378833014936,5.721440929107224
2024-04-25,train,3.029193727825404,5.704162977708371
2024-04-26,train,2.8884655646541484,5.466145122436572
2024-04-29,train,3.0567952618042673,5.709406743276713
2024-04-30,train,3.306356076448807,6.06355993844474
2024-05-01,train,2.892351579267297,5.476656630121379
2024-05-02,train,1.9169573368638206,3.686456661954818
2024-05-03,train,1.0999180768520334,2.310704837303934
2024-05-06,train,1.999627512659596,3.8453312839379805
2024-05-07,train,2.0464806374097986,3.925140057266141
2024-05-08,train,1.843671342072611,3.562612393640485
2024-05-09,train,1.0866164963738907,2.2677514723289605
2024-05-10,train,2.042731279384411,3.9147794652565793
2024-05-13,train,1.9366661489351202,3.729596039383587
2024-05-14,train,0.9693975867173821,2.082861911450884
2024-05-15,train,0.6335835002776504,1.350901635584023
2024-05-16,train,0.3738197973061585,0.6414055582991907
2024-05-17,train,1.7354070058326287,3.3931293753892255
2024-05-20,train,1.8157033789991457,3.5310682706197305
2024-05-21,train,2.136674586012492,4.1036921679562965
2024-05-22,train,2.886200145770923,5.455596472972601
2024-05-23,train,0.8537176788040479,1.6606859146919284
2024-05-24,train,0.7981211282655701,1.8726493420558654
2024-05-28,train,3.6264536193304586,6.802857453011235
2024-05-29,train,0.5511055989368738,1.0399569080763449
2024-05-30,train,0.5126646645712042,1.0421590152362548
2024-05-31,train,0.6397507984258315,1.2265443595321557
2024-06-03,train,2.3563167182404174,4.49210277062333
2024-06-04,train,2.306342644737691,4.425069693601813
2024-06-05,train,1.351954934979253,2.784060250677989
2024-06-06,train,1.485294179015009,3.0220672897201872
2024-06-07,train,3.0096451850048114,5.676092033940172
2024-06-10,train,0.5377888566293686,0.9628620894632789
2024-06-11,train,2.257957432379471,4.340556272121798
2024-06-12,train,1.6486457383543394,3.3266098875949446
2024-06-13,train,1.5247383649255957,3.155437636536007
2024-06-14,train,1.873520933615087,3.737409428561733
2024-06-17,train,2.4347540822575993,4.667625952575527
2024-06-18,train,1.0958720228273422,2.3783355595496936
2024-06-20,train,1.1723835995848026,2.5260581691276762
2024-06-21,train,1.1450370973403412,2.4645102559674115
2024-06-24,train,1.0630659401112914,2.3057953177968216
2024-06-25,train,1.0256706821719541,2.237254417878365
2024-06-26,train,1.4097848590647934,2.9119657533795085
2024-06-27,train,1.183790110449971,2.530636927492491
2024-06-28,train,0.9988774587264092,2.2063592562330925
2024-07-01,train,1.4559441057527516,3.043186961448363
2024-07-02,train,1.4589742275772892,3.0504285136088605
2024-07-03,train,1.1822129511129198,2.571154337220616
2024-07-05,train,0.9695032360700282,2.143012021738322
2024-07-08,train,1.09324855931702,2.42132590839379
2024-07-09,train,0.9902693063946927,2.191341920760781
2024-07-10,train,0.8931949799818767,1.9384538302140264
2024-07-11,train,0.9260363048057092,1.2864388690845274
2024-07-12,train,1.449461387629402,2.3068564214732135
2024-07-15,train,1.4184447539780476,2.26170940665682
2024-07-16,train,1.3813969625355782,2.1872302724646353
2024-07-17,train,1.3831918000657508,2.1866411749233094
2024-07-18,train,1.0628699355398163,1.5825159815429757
2024-07-19,train,0.898461493670013,1.203415969706434
2024-07-22,train,0.8762422605250515,1.2840100857778758
2024-07-23,train,1.1198257204547253,1.734489307538034
2024-07-24,train,1.3366437036539245,2.1222154853721698
2024-07-25,train,1.091400547556481,1.6750465407929127
2024-07-26,train,1.3267421044201286,2.096448057567013
2024-07-29,train,1.2299277912445785,1.9188060341821078
2024-07-30,train,1.244155071303739,1.942452294702246
2024-07-31,train,1.7366109585847949,2.7347992329642246
2024-08-01,train,2.6015373917303295,4.0888422264664825
2024-08-02,train,3.681624576116359,6.009891539949841
2024-08-05,train,3.556904341271177,5.967852905073956
2024-08-06,train,3.7040625272961125,5.982063755554723
2024-08-07,train,3.834056715816981,6.265345229490249
2024-08-08,train,3.82371085862459,6.298934525072486
2024-08-09,train,3.1560843366843923,5.100450295052017
2024-08-12,train,3.22104098324874,5.2212156316489455
2024-08-13,train,3.9346489376383373,6.339772555592393
2024-08-14,train,3.916081673532296,6.388266032195977
2024-08-15,train,2.668893748478134,4.2472529393409175
2024-08-16,train,3.1797515176712974,5.089474808542338
2024-08-19,train,3.0094897279913453,4.740356593568595
2024-08-20,train,3.3737544705787,5.451552546764615
2024-08-21,train,3.598115321262113,5.845643815587076
2024-08-22,train,3.3752304772085426,5.447017610113969
2024-08-23,train,3.6874677086743612,6.112008203938668
2024-08-26,train,3.7538128812731837,6.205083513418108
2024-08-27,train,3.891319847248681,6.386363087493674
2024-08-28,train,3.8756081949157464,6.407920296644942
2024-08-29,train,3.8161625707402265,6.292504269182775
