Date,beta0,beta1,beta2,beta3,lambda1,lambda2
2022-12-08,3.512109093023727,1.6902091002642283,-8.702254677390263,6.403195926666365,3.706451383335924,4.337050916282996
2022-12-09,3.6816009329097774,1.5226451798528489,-8.701680346001693,6.283229901131634,3.706451383335924,4.337050916282996
2022-12-12,3.7052751763381124,1.517187904497402,-7.582276348542931,5.216054765896039,3.706451383335924,4.337050916282996
2022-12-13,3.6839164722472177,1.455482407775367,-8.461313303400923,5.80539440701311,3.706451383335924,4.337050916282996
2022-12-14,3.662771636086539,1.502895388815035,-9.114658465084458,6.399478157597885,3.706451383335924,4.337050916282996
2022-12-15,3.7241943848628454,1.4299546856753105,-7.119223557842412,4.18884963901696,3.706451383335924,4.337050916282996
2022-12-16,3.636436051204724,1.4977569462702656,-10.236795331126737,7.575586418208133,3.706451383335924,4.337050916282996
2022-12-19,3.781352921108902,1.3206796099459905,-8.382931442750069,5.80686232573858,3.706451383335924,4.337050916282996
2022-12-20,3.8473827099006517,1.2220773646684986,-9.112876348004336,6.8199756235099365,3.706451383335924,4.337050916282996
2022-12-21,3.8449786317087367,1.1791421155480077,-9.295447429170025,7.051381574721488,3.706451383335924,4.337050916282996
2022-12-22,3.868824002204147,1.1707160073228011,-8.018472339290007,5.700060156645038,3.706451383335924,4.337050916282996
2022-12-23,4.004383406738909,1.0614834323191638,-7.466845040910161,5.087094644905882,3.706451383335924,4.337050916282996
2022-12-27,4.131974705536071,0.9505568211264472,-6.8230329044039975,4.509696396279052,3.706451383335924,4.337050916282996
2022-12-28,4.139114563342062,0.9335495705588196,-7.413572322390329,5.209262106110508,3.706451383335924,4.337050916282996
2022-12-29,4.089645076311292,1.0314108605028132,-7.532033382629381,5.226020760279027,3.706451383335924,4.337050916282996
2022-12-30,4.108349195288314,1.1039153399761998,-8.133959060022878,5.81360540229762,3.706451383335924,4.337050916282996
2023-01-03,4.113773561948198,1.0588679534189398,-6.59100504728106,4.034688985475255,3.706451383335924,4.337050916282996
2023-01-04,4.076377895744191,1.1091527151496003,-6.524471993947193,3.6895375596284397,3.706451383335924,4.337050916282996
2023-01-05,4.073157077420209,1.1572227355857532,-5.177289368774131,2.386093405483131,3.706451383335924,4.337050916282996
2023-01-06,3.8499130256319245,1.4053511134596783,-10.48512199392315,7.450242298094177,3.706451383335924,4.337050916282996
2023-01-09,3.882840169749855,1.3348228244597227,-10.156808478575918,7.020448385334474,3.706451383335924,4.337050916282996
2023-01-10,3.8797546487438135,1.3991984658678625,-11.876049304047811,8.892219294028726,3.706451383335924,4.337050916282996
2023-01-11,3.7810060181960417,1.5148145409064808,-12.725160938482352,9.686269220793815,3.706451383335924,4.337050916282996
2023-01-12,3.63187747064934,1.6816823853140743,-14.544028354986729,11.341576902566716,3.706451383335924,4.337050916282996
2023-01-13,3.6642407763729516,1.6676981359393173,-13.477720565911538,10.40062816026996,3.706451383335924,4.337050916282996
2023-01-17,3.6996586568023275,1.584814399180741,-13.987380134005846,10.9603799445654,3.706451383335924,4.337050916282996
2023-01-18,3.6491691915551963,1.6460281422479341,-14.644494067738167,11.096501838562109,3.706451383335924,4.337050916282996
2023-01-19,3.6904724511202223,1.6462266993846773,-14.31117915340712,10.74190884869824,3.706451383335924,4.337050916282996
2023-01-20,3.8163370272419668,1.5015716598728008,-13.084536207143804,9.579175171778468,3.706451383335924,4.337050916282996
2023-01-23,3.8558867963328085,1.4729292320126635,-12.091759438710683,8.65424555682043,3.706451383335924,4.337050916282996
2023-01-24,3.8074404951398675,1.5140121126433264,-11.552667025056225,8.04658645267064,3.706451383335924,4.337050916282996
2023-01-25,3.788865335591851,1.5551474145299418,-12.622725276084031,9.084012852704054,3.706451383335924,4.337050916282996
2023-01-26,3.744798516994369,1.6204444814838226,-12.556106248898242,9.196725941579642,3.706451383335924,4.337050916282996
2023-01-27,3.7276622085261963,1.6465570576218704,-12.688441558617791,9.445597469142369,3.706451383335924,4.337050916282996
2023-01-30,3.798976042400577,1.5480172017422955,-10.81110141987053,7.614338373719139,3.706451383335924,4.337050916282996
2023-01-31,3.7585319105326427,1.60425662342634,-12.634531992759712,9.369482272051252,3.706451383335924,4.337050916282996
2023-02-01,3.621633397993771,1.7616708018824099,-15.261665358271866,11.716516555493744,3.706451383335924,4.337050916282996
2023-02-02,3.655580728099221,1.6950517204383282,-14.343974821750201,10.803223972101168,3.706451383335924,4.337050916282996
2023-02-03,3.7022776891994233,1.7490511312923809,-12.267594519291103,9.039767288472182,3.706451383335924,4.337050916282996
2023-02-06,3.705868272061843,1.7641398956146384,-10.183015328280693,7.318625973077509,3.706451383335924,4.337050916282996
2023-02-07,3.7416498696161398,1.7386027160348103,-10.333667669683479,7.53072922502782,3.706451383335924,4.337050916282996
2023-02-08,3.735845823366623,1.7727004893180678,-11.282165028681737,8.365457032502052,3.706451383335924,4.337050916282996
2023-02-09,3.801204365387593,1.6976501914231839,-9.87757433989025,7.00984370714276,3.706451383335924,4.337050916282996
2023-02-10,3.897292120030557,1.596698954981932,-9.811442451777618,6.9803331233083235,3.706451383335924,4.337050916282996
2023-02-13,3.8371765901996797,1.6745935152084241,-9.190860671761815,6.3925584803677635,3.706451383335924,4.337050916282996
2023-02-14,3.891826768111989,1.6409735291297787,-6.991984499817159,4.276787571962487,3.706451383335924,4.337050916282996
2023-02-15,3.9365249007129024,1.6599217696610888,-8.50262402915508,5.793653600619049,3.706451383335924,4.337050916282996
2023-02-16,4.003486683412705,1.5303317335650137,-7.9160311403412145,5.2687693954573,3.706451383335924,4.337050916282996
2023-02-17,3.924327424750105,1.665962594810396,-9.54013260790057,6.823948297705125,3.706451383335924,4.337050916282996
2023-02-21,3.985303208983514,1.6058605381573365,-8.751642915091386,6.373963129014845,3.706451383335924,4.337050916282996
2023-02-22,3.980195542047252,1.6696380852582524,-9.098764003975548,6.632709014411116,3.706451383335924,4.337050916282996
2023-02-23,3.9405214758670444,1.6982368966587535,-8.828604928817612,6.318993566265666,3.706451383335924,4.337050916282996
2023-02-24,4.055510373529501,1.5904209756866428,-6.670364034956432,4.2416744035955825,3.706451383335924,4.337050916282996
2023-02-27,4.067998186374156,1.5887313461142676,-7.145609532516864,4.573473522638397,3.706451383335924,4.337050916282996
2023-02-28,4.069149682824408,1.619342994856669,-7.107918436472163,4.475700357476414,3.706451383335924,4.337050916282996
2023-03-01,4.032989797623535,1.6860618412575015,-7.162708687985201,4.892669133728815,3.706451383335924,4.337050916282996
2023-03-02,4.0520625621201045,1.6526764487815413,-7.5334661643730225,5.463645148391917,3.706451383335924,4.337050916282996
2023-03-03,3.9186814498753417,1.7837290048636705,-6.994131148368503,4.886812068744084,3.706451383335924,4.337050916282996
2023-03-06,3.995608004251054,1.6390536927506336,-4.833709748619909,2.6822300704505064,3.706451383335924,4.337050916282996
2023-03-07,4.112384830184686,1.7416607809083335,-3.4660870693829904,0.7909908519159378,3.706451383335924,4.337050916282996
2023-03-08,4.138430924642958,1.7449463640428322,-2.3807988155917506,-0.336612597635154,3.706451383335924,4.337050916282996
2023-03-09,4.124750017244382,1.7119480242561644,-5.186128270864119,2.253295043612941,3.706451383335924,4.337050916282996
2023-03-10,4.035556433285378,1.5768395521399161,-4.941924271805559,1.668673467052213,3.706451383335924,4.337050916282996
2023-03-13,4.082252118366714,0.7976179493637705,-5.054478797879176,2.136179071289532,3.706451383335924,4.337050916282996
2023-03-14,4.212983152859145,0.8257264117572056,-3.4657521607646897,0.36444845711309887,3.706451383335924,4.337050916282996
2023-03-15,4.195763704319515,0.5072474416832327,-3.1949399440027944,0.11536806753119273,3.706451383335924,4.337050916282996
2023-03-16,3.918130240596205,1.122997273192964,-7.0185956288941,4.313220450567535,3.706451383335924,4.337050916282996
2023-03-17,4.023259828563566,0.7243903519806025,-7.240877452927803,4.050391278899106,3.706451383335924,4.337050916282996
2023-03-20,4.088705559564499,0.6941013198264182,-5.676846143470449,2.6647618155342645,3.706451383335924,4.337050916282996
2023-03-21,4.147382717047144,0.868364341798461,-4.714711744021337,1.6877703860906195,3.706451383335924,4.337050916282996
2023-03-22,4.048797967529464,0.9242458416701402,-8.944783843496403,5.643663889255743,3.706451383335924,4.337050916282996
2023-03-23,4.0868479968901426,0.7301167816846792,-10.041233327379512,6.464302021820279,3.706451383335924,4.337050916282996
2023-03-24,4.0897626820942,0.656802999483001,-8.718167293864237,5.270891090094804,3.706451383335924,4.337050916282996
2023-03-27,4.2291130482344,0.6905981246248872,-7.166261590761443,3.7657632153022638,3.706451383335924,4.337050916282996
2023-03-28,4.241261186736459,0.7215934292748611,-6.233278786796203,2.8405894133756266,3.706451383335924,4.337050916282996
2023-03-29,4.232964583273989,0.7584844452984507,-6.1647592021071915,2.8327443055935326,3.706451383335924,4.337050916282996
2023-03-30,4.154808813949671,0.9183415716130962,-7.208590720422799,3.831087822052637,3.706451383335924,4.337050916282996
2023-03-31,4.045885317600721,1.0559835793896202,-8.582800283184003,5.129041917261107,3.706451383335924,4.337050916282996
2023-04-03,3.995881778232121,1.1179262871492341,-10.417316265227058,6.789257213723446,3.706451383335924,4.337050916282996
2023-04-04,3.95043827209357,1.0880318278697976,-12.106943685887357,8.325964056640451,3.706451383335924,4.337050916282996
2023-04-05,3.9660519568169357,0.9951575095651128,-10.7872465145679,6.949704548598741,3.706451383335924,4.337050916282996
2023-04-06,3.9394873043720455,1.069568045772537,-10.784685243544953,6.924152391625862,3.706451383335924,4.337050916282996
2023-04-07,4.009292017809463,1.123446775162647,-9.630283311175639,5.804267133374105,3.706451383335924,4.337050916282996
2023-04-10,4.041850196179935,1.0926848044919832,-9.109899496492362,5.291573973245299,3.706451383335924,4.337050916282996
2023-04-11,4.018938560072785,1.117500600660093,-8.905698949576342,5.199159901004911,3.706451383335924,4.337050916282996
2023-04-12,4.012491273665363,1.1448584006602909,-11.454888299185107,7.547836128983619,3.706451383335924,4.337050916282996
2023-04-13,4.062436547536352,1.0679096665966632,-10.956097235995864,7.145274777024124,3.706451383335924,4.337050916282996
2023-04-14,4.104920817357067,1.1288982157571796,-10.315262945013712,6.5514421161333924,3.706451383335924,4.337050916282996
2023-04-17,4.180960897416044,1.0855644975617502,-9.4473721086738,5.7690997910920485,3.706451383335924,4.337050916282996
2023-04-18,4.170130342641873,1.135229424020765,-9.45373165638885,5.686532701798502,3.706451383335924,4.337050916282996
2023-04-19,4.1624629860758215,1.1671990184049095,-8.943583735067785,5.252703372983546,3.706451383335924,4.337050916282996
2023-04-20,4.0940341814124315,1.1958451242659667,-10.565961637187334,6.824260344933197,3.706451383335924,4.337050916282996
2023-04-21,4.109425889048788,1.2000208149073601,-10.822896337702073,7.118927497809447,3.706451383335924,4.337050916282996
2023-04-24,4.060322716114621,1.251636898864456,-11.623725705705152,7.803071452182711,3.706451383335924,4.337050916282996
2023-04-25,3.9646778043549578,1.233442187678435,-13.997928209638047,10.031842390213761,3.706451383335924,4.337050916282996
2023-04-26,4.014362473463384,1.2268419392511434,-14.048722218062352,10.03438634039556,3.706451383335924,4.337050916282996
2023-04-27,4.074604570397834,1.2745003096721632,-12.599102532478033,8.729253190821465,3.706451383335924,4.337050916282996
2023-04-28,3.9454947314056357,1.4572734578674609,-14.010359654801865,9.997291969283616,3.706451383335924,4.337050916282996
2023-05-01,4.135415026136744,1.2901153873455318,-13.5258983304106,9.560907317564741,3.706451383335924,4.337050916282996
2023-05-02,4.0284196280246025,1.3290420903566376,-15.038972091067851,10.800506953434123,3.706451383335924,4.337050916282996
2023-05-03,3.993180581067019,1.3866388066979938,-17.23366313294642,12.774803358860952,3.706451383335924,4.337050916282996
2023-05-04,4.038371070387656,1.2019963726584222,-18.238932779712773,13.755259581429396,3.706451383335924,4.337050916282996
2023-05-05,4.063537417778032,1.2771736985463744,-16.710158492335683,12.361717493568369,3.706451383335924,4.337050916282996
2023-05-08,4.157846903651366,1.2314290641306838,-16.073306882471538,11.747726554792383,3.706451383335924,4.337050916282996
2023-05-09,4.183353108417763,1.2213729379512022,-16.112822179721288,11.75404411890918,3.706451383335924,4.337050916282996
2023-05-10,4.134406172582157,1.2350255809035713,-18.07405413008303,13.507315601571394,3.706451383335924,4.337050916282996
2023-05-11,4.096722908796723,1.2613609054582686,-16.931580384538538,12.322663341778465,3.706451383335924,4.337050916282996
2023-05-12,4.138673917519381,1.2387867229068323,-15.704677692402807,11.264000598983618,3.706451383335924,4.337050916282996
2023-05-15,4.142938568531015,1.2752667869041905,-17.481296311849388,13.066143472854575,3.706451383335924,4.337050916282996
2023-05-16,4.153718942102751,1.3338730616926469,-17.51880068048753,13.15167772154744,3.706451383335924,4.337050916282996
2023-05-17,4.025911000187279,1.5294401168410474,-18.37173940789249,14.324750616968037,3.706451383335924,4.337050916282996
2023-05-18,4.0099746807551755,1.634591039380181,-17.979855659999536,14.166902349840786,3.706451383335924,4.337050916282996
2023-05-19,4.058811397687425,1.562039221864016,-17.182269986564776,13.50494437270869,3.706451383335924,4.337050916282996
2023-05-22,4.042114472206055,1.6417747665913422,-18.400785746712323,14.703941447460771,3.706451383335924,4.337050916282996
2023-05-23,4.018060368112542,1.712517876014881,-18.73273926233841,14.9723993176946,3.706451383335924,4.337050916282996
2023-05-24,4.00697464911371,1.81506694587758,-19.267903695220472,15.485069505158776,3.706451383335924,4.337050916282996
2023-05-25,4.002814737858421,1.9098392445386794,-17.71530735075201,14.22935702480273,3.706451383335924,4.337050916282996
2023-05-26,3.954990299951758,1.9925333628754136,-16.946946853952323,13.498764801090163,3.706451383335924,4.337050916282996
2023-05-30,3.9720696129020254,1.9552843541960176,-17.621903481164548,13.766371392757248,3.706451383335924,4.337050916282996
2023-05-31,3.8892830117912096,2.019819976550949,-18.886217299907628,14.984481813848774,3.706451383335924,4.337050916282996
2023-06-01,3.873053269036119,1.990419369399759,-19.183365255132166,15.249771379704558,3.706451383335924,4.337050916282996
2023-06-02,3.9504453867549243,1.9678926914175245,-16.54153813093077,12.756444356551603,3.706451383335924,4.337050916282996
2023-06-05,3.9717577016561316,1.905440422580974,-16.46196779528016,12.664832335277463,3.706451383335924,4.337050916282996
2023-06-06,3.918717364474687,1.9786566273705344,-16.20969268293887,12.531611725195647,3.706451383335924,4.337050916282996
2023-06-07,3.940374723540451,1.9473908550002388,-16.578172702344222,13.205836828360939,3.706451383335924,4.337050916282996
2023-06-08,3.929999841853697,1.9375178803209627,-15.95144879905848,12.389997165314709,3.706451383335924,4.337050916282996
2023-06-09,3.924938239638972,1.9780969228289567,-14.923507178187219,11.436493643175258,3.706451383335924,4.337050916282996
2023-06-12,3.8759275742143022,2.0387346166091826,-16.11088981578302,12.628363178320363,3.706451383335924,4.337050916282996
2023-06-13,3.9137082271069734,2.0028634537841397,-14.546826507235679,11.383242098103567,3.706451383335924,4.337050916282996
2023-06-14,3.856171705454563,2.0972403860518027,-13.05464601700729,9.983054541232756,3.706451383335924,4.337050916282996
2023-06-15,3.8579535511413328,2.0775141771834935,-14.72950118379046,11.254109774073903,3.706451383335924,4.337050916282996
2023-06-16,3.8221122349943126,2.123232875209934,-13.687557420569918,10.482286845129307,3.706451383335924,4.337050916282996
2023-06-20,3.809316872174684,2.134051414243446,-13.582170395583772,10.28860522632543,3.706451383335924,4.337050916282996
2023-06-21,3.7886653280566387,2.1706420094503134,-13.696022826040696,10.367652776938415,3.706451383335924,4.337050916282996
2023-06-22,3.842819842378195,2.1581643522165845,-13.383253721811176,10.151892931754753,3.706451383335924,4.337050916282996
2023-06-23,3.8197385523273715,2.167928458416724,-13.27984294344513,9.953942405293324,3.706451383335924,4.337050916282996
2023-06-26,3.858278172273574,2.1437386625266255,-13.618651397812574,10.112150613034085,3.706451383335924,4.337050916282996
2023-06-27,3.819604952648917,2.2480883863491794,-13.437763174612133,10.076427492838437,3.706451383335924,4.337050916282996
2023-06-28,3.797220422717859,2.283385739670722,-14.119435252631323,10.58505203320422,3.706451383335924,4.337050916282996
2023-06-29,4.05889779404944,2.027805301562785,-10.512044903394155,7.05993456919488,3.706451383335924,4.337050916282996
2023-06-30,4.128399286205006,1.9737589273117728,-8.392642607492897,4.628374036589008,3.706451383335924,4.337050916282996
2023-07-03,4.170021034772993,1.9123949376903342,-6.489390244468209,2.87313802052398,3.706451383335924,4.337050916282996
2023-07-05,4.200925850807706,1.8308138814724138,-7.13544161215963,3.7903480978055555,3.706451383335924,4.337050916282996
2023-07-06,4.20786865056921,1.788031937669232,-6.378333248082409,3.457221213650884,3.706451383335924,4.337050916282996
2023-07-07,4.240584357069777,1.7256257097280963,-7.501745572657685,4.550708669847667,3.706451383335924,4.337050916282996
2023-07-10,4.288231610724498,1.616332586660914,-7.888620618493619,4.670063708571073,3.706451383335924,4.337050916282996
2023-07-11,4.353195151520056,1.5486062565390017,-6.153456824789965,2.757035757176747,3.706451383335924,4.337050916282996
2023-07-12,3.9374210861874532,2.051581669479593,-14.244760882820623,11.032202915463541,3.706451383335924,4.337050916282996
2023-07-13,3.9002201097172806,2.05379563138116,-16.171080649618435,12.65989483756562,3.706451383335924,4.337050916282996
2023-07-14,3.926450130293818,2.081244115366837,-14.041896459032598,10.679861604387128,3.706451383335924,4.337050916282996
2023-07-17,3.958203116559929,2.052197191934723,-14.18466762708727,10.68856637585715,3.706451383335924,4.337050916282996
2023-07-18,3.9104271348363344,2.109048770375155,-14.22416164054075,10.757401353873417,3.706451383335924,4.337050916282996
2023-07-19,3.8353093177737074,2.2036584234590118,-14.035285743833487,10.547713905989193,3.706451383335924,4.337050916282996
2023-07-20,3.856607596214483,2.1735657840111564,-13.569320051981476,10.416734626803954,3.706451383335924,4.337050916282996
2023-07-21,3.92963170622428,2.084846277707459,-12.139137588208639,8.875544395298824,3.706451383335924,4.337050916282996
2023-07-24,4.31188798811854,1.5908974440636339,-5.305849838481233,1.5741950035332541,3.706451383335924,4.337050916282996
2023-07-25,4.312196109490065,1.590346465472382,-4.975212743122213,1.4197478919512612,3.706451383335924,4.337050916282996
2023-07-26,4.138430384915383,1.8742144231915239,-9.889888815489122,6.339556990794639,3.706451383335924,4.337050916282996
2023-07-27,4.439084144281601,1.4574745635350286,-4.704809695124852,1.2326097287382893,3.706451383335924,4.337050916282996
2023-07-28,4.52566546388794,1.3728728599400004,-4.677316762640821,0.8121253127915472,3.706451383335924,4.337050916282996
2023-07-31,4.234382782828874,1.742503790171157,-9.43543140863719,6.0490986419634085,3.706451383335924,4.337050916282996
2023-08-01,4.364553264607835,1.6426410348046863,-9.44905003797479,5.998222437940947,3.706451383335924,4.337050916282996
2023-08-02,4.54794398466345,1.3516984498903806,-7.307389319370987,3.6995991046491046,3.706451383335924,4.337050916282996
2023-08-03,4.189884020177568,1.8292585409505855,-15.761962916241622,13.025536485843574,3.706451383335924,4.337050916282996
2023-08-04,4.165957690390474,1.8311207422081848,-16.22031014659661,13.031177125298063,3.706451383335924,4.337050916282996
2023-08-07,4.246675496450719,1.7540727757836134,-16.701376261684917,13.437288517988,3.706451383335924,4.337050916282996
2023-08-08,4.200583924455674,1.81522380917824,-16.620300764656694,13.18881528218988,3.706451383335924,4.337050916282996
2023-08-09,4.190270563451156,1.8449396816181565,-15.554651304268676,12.140210486521145,3.706451383335924,4.337050916282996
2023-08-10,4.25804093394168,1.7430647164932083,-15.177832517007296,11.990894285297054,3.706451383335924,4.337050916282996
2023-08-11,4.230079172852144,1.7493354438260529,-14.134515675805057,11.338863850196606,3.706451383335924,4.337050916282996
2023-08-14,4.238317468296941,1.7464111943602851,-12.699472303074831,9.98812239484566,3.706451383335924,4.337050916282996
2023-08-15,4.255145712339134,1.7163695134229973,-13.611217538932163,10.954834711358188,3.706451383335924,4.337050916282996
2023-08-16,4.283061642513715,1.682054836797914,-13.356072139298329,10.867972354412565,3.706451383335924,4.337050916282996
2023-08-17,4.328745189273944,1.6004210579801588,-13.703097807875796,11.234249915893068,3.706451383335924,4.337050916282996
2023-08-18,4.305082068379296,1.6261492840828458,-14.057713876704407,11.495839426230168,3.706451383335924,4.337050916282996
2023-08-21,4.312030499895723,1.650501193249024,-14.774180593858478,12.43992140178947,3.706451383335924,4.337050916282996
2023-08-22,4.520592176048257,1.4099678016534427,-10.464660397489943,7.833477799174419,3.706451383335924,4.337050916282996
2023-08-23,4.159115407193609,1.7995886434291246,-13.643214016626068,11.181639269580929,3.706451383335924,4.337050916282996
2023-08-24,4.141906431816176,1.8683342678605044,-14.289891137564345,11.904197229579681,3.706451383335924,4.337050916282996
2023-08-25,4.1823815520219,1.8385522654001285,-12.8890210078237,10.500094437508867,3.706451383335924,4.337050916282996
2023-08-28,4.16273921821002,1.889514452654869,-13.965864498124752,11.420011822534654,3.706451383335924,4.337050916282996
2023-08-29,4.134497813669844,1.8793807298575,-15.156619644563863,12.369782870626581,3.706451383335924,4.337050916282996
2023-08-30,4.134168233917603,1.8800493649661618,-15.155218777874516,12.40461070070876,3.706451383335924,4.337050916282996
2023-08-31,4.133205210822672,1.8796242526304288,-15.214345855145153,12.336784393556961,3.706451383335924,4.337050916282996
2023-09-01,4.151792108626816,1.845240811065158,-16.50855656108324,13.886590902944862,3.706451383335924,4.337050916282996
2023-09-05,4.224744490107522,1.8134200402828662,-16.018026081040702,13.468960551674265,3.706451383335924,4.337050916282996
2023-09-06,4.464846730075298,1.5414683337885924,-11.210358640932718,8.418030746260312,3.706451383335924,4.337050916282996
2023-09-07,4.211321379929294,1.8068457749805482,-15.414651612247797,12.927304633337645,3.706451383335924,4.337050916282996
2023-09-08,4.208497176337165,1.7995794302189736,-14.24234335793007,11.772954733767879,3.706451383335924,4.337050916282996
2023-09-11,4.27762029674369,1.7224473411223615,-14.155753897003043,11.624354127188269,3.706451383335924,4.337050916282996
2023-09-12,4.233803461014638,1.7863273246371152,-13.966710272978734,11.469419426339245,3.706451383335924,4.337050916282996
2023-09-13,4.258558374664524,1.7477164567322685,-13.770223476950017,11.171089608218233,3.706451383335924,4.337050916282996
2023-09-14,4.313154096715447,1.6911193007864584,-13.563110273796248,10.992319819910241,3.706451383335924,4.337050916282996
2023-09-15,4.587026288431922,1.3704694776549962,-10.105532065281901,7.218643646514984,3.706451383335924,4.337050916282996
2023-09-18,4.561250699014174,1.4140259008804945,-9.709821070858066,6.846299726577698,3.706451383335924,4.337050916282996
2023-09-19,4.746056376474515,1.1999018308650897,-6.8762965796892574,3.848372467173349,3.706451383335924,4.337050916282996
2023-09-20,4.706677024802133,1.2692365438610618,-6.508294381914138,3.4802209623239584,3.706451383335924,4.337050916282996
2023-09-21,4.718856740104359,1.2196010446334318,-9.251434669507058,6.704196934920898,3.706451383335924,4.337050916282996
2023-09-22,4.706735791230846,1.228699255448681,-9.149423259498048,6.475365361045035,3.706451383335924,4.337050916282996
2023-09-25,4.805822993005481,1.148692990964468,-11.35528434855235,8.751641236193073,3.706451383335924,4.337050916282996
2023-09-26,4.855865806987865,1.1044621722710013,-11.496733014640174,8.832409582416826,3.706451383335924,4.337050916282996
2023-09-27,4.837457600597569,1.1502592616883105,-11.757404771283628,9.307399920815664,3.706451383335924,4.337050916282996
2023-09-28,4.758648869565773,1.213579756446614,-13.830521670027432,11.42293779419313,3.706451383335924,4.337050916282996
2023-09-29,4.738660753028388,1.259528370131132,-15.388236650028974,12.952135256797469,3.706451383335924,4.337050916282996
2023-10-02,4.774012330535013,1.2015571773640985,-14.657017717121265,12.53822942930141,3.706451383335924,4.337050916282996
2023-10-03,4.942953228123177,1.0045911767867197,-14.259167558082426,12.239571495413404,3.706451383335924,4.337050916282996
2023-10-04,4.83925989744444,1.065604556264697,-15.462316631679398,13.40302679635314,3.706451383335924,4.337050916282996
2023-10-05,4.863845250766854,1.0316834156735808,-16.084172600006635,13.935020008589468,3.706451383335924,4.337050916282996
2023-10-06,4.61796924526193,1.3579413985450586,-20.081824243459383,18.509718642014548,3.706451383335924,4.337050916282996
2023-10-10,4.558056629368004,1.3837959801483761,-20.74886209037286,18.923797311414223,3.706451383335924,4.337050916282996
2023-10-11,4.451236379487132,1.4959603770665,-19.085043457192963,17.247270226912907,3.706451383335924,4.337050916282996
2023-10-12,4.8125773391846405,1.1074935602440497,-15.945999872196277,13.853895962688453,3.706451383335924,4.337050916282996
2023-10-13,4.7472743518800185,1.1674866086599027,-15.362418561666106,13.18778240512185,3.706451383335924,4.337050916282996
2023-10-16,4.778315474990231,1.1511311384376843,-16.33278261467196,14.361530601005917,3.706451383335924,4.337050916282996
2023-10-17,4.811539896983093,1.105013262512752,-14.314013799236896,12.754197108549976,3.706451383335924,4.337050916282996
2023-10-18,4.703919973869641,1.1909388701068293,-16.22541381455806,15.138511508464275,3.706451383335924,4.337050916282996
2023-10-19,4.749376172661892,1.0943185025574178,-18.37002579194677,17.48553397854047,3.706451383335924,4.337050916282996
2023-10-20,4.848510240965235,0.9673086979131948,-18.307510403779727,17.023290211139635,3.706451383335924,4.337050916282996
2023-10-23,4.829567665724256,0.9925263587951023,-17.310743116133384,15.79945512164452,3.706451383335924,4.337050916282996
2023-10-24,4.67994135001145,1.1756075810717772,-17.783430696481595,16.49608296374362,3.706451383335924,4.337050916282996
2023-10-25,4.815550566584883,1.0260790755780196,-17.520176741417824,16.37725067508533,3.706451383335924,4.337050916282996
2023-10-26,4.760395302953408,1.0725330732054799,-18.109421108956468,16.747006201000794,3.706451383335924,4.337050916282996
2023-10-27,4.810528298528402,1.0299678574165405,-19.032176586357128,17.456676882988425,3.706451383335924,4.337050916282996
2023-10-30,4.7697422609949545,1.0686458307485691,-19.098456681176536,17.72900681946431,3.706451383335924,4.337050916282996
2023-10-31,4.755710183691988,1.1110887936520806,-18.870977782549897,17.50696923924985,3.706451383335924,4.337050916282996
2023-11-01,4.75996343126036,1.0836302937236884,-19.753789377910454,17.9495484203652,3.706451383335924,4.337050916282996
2023-11-02,4.629236488733946,1.224999495762712,-17.572748968190464,15.770913686788285,3.706451383335924,4.337050916282996
2023-11-03,4.6016546624677614,1.2024828453916563,-19.725693521674188,17.602029861434193,3.706451383335924,4.337050916282996
2023-11-06,4.662254505870145,1.1568237986360392,-18.388578673997515,16.489127549477136,3.706451383335924,4.337050916282996
2023-11-07,4.622560788824137,1.2009862956994661,-17.52013557687828,15.405456752247675,3.706451383335924,4.337050916282996
2023-11-08,4.653121904006607,1.1726910878246364,-14.91873753664446,12.571454146027449,3.706451383335924,4.337050916282996
2023-11-09,4.764911973988109,1.088724252024047,-14.759024611041408,12.651319207412344,3.706451383335924,4.337050916282996
2023-11-10,4.749025182496311,1.0869900005095294,-13.457820745929569,11.396171638277826,3.706451383335924,4.337050916282996
2023-11-13,4.771077565520333,1.0571317415137542,-13.734406109873754,11.669477048794036,3.706451383335924,4.337050916282996
2023-11-14,4.518998954357128,1.271787373128136,-18.31794321271453,16.028790463494826,3.706451383335924,4.337050916282996
2023-11-15,4.484077050441712,1.3423782191276326,-18.27550618446918,16.342746886667396,3.706451383335924,4.337050916282996
2023-11-16,4.462720035670941,1.354626009477882,-19.251160371492027,17.08578185890147,3.706451383335924,4.337050916282996
2023-11-17,4.399695095957915,1.446863562572851,-18.557432036587915,16.47363467554451,3.706451383335924,4.337050916282996
2023-11-20,4.369955639050025,1.4913620045948102,-18.452010944709162,16.338616486573606,3.706451383335924,4.337050916282996
2023-11-21,4.345611913261463,1.5206734285262478,-19.668762267166937,17.548814063808507,3.706451383335924,4.337050916282996
2023-11-22,4.3001007031855885,1.5835074389156558,-19.420211202190103,17.40979039576703,3.706451383335924,4.337050916282996
2023-11-24,4.50995737748268,1.3439339308899958,-16.983955520804244,14.8329766942618,3.706451383335924,4.337050916282996
2023-11-27,4.242004939416863,1.6476466509864034,-20.332712935253966,18.337148132160802,3.706451383335924,4.337050916282996
2023-11-28,4.249179095264916,1.611094488260921,-22.28301217576942,20.077350421104395,3.706451383335924,4.337050916282996
